generation,rank,fitness,f1,latency,params,depth,genotype,gen_time_min
2,24,0.17257495775740553,0.8511693580583835,0.009507100260234437,43609188,5,"[0, 0, 1, 0, 0]",162.00236209233603
2,25,0.17233620749175993,0.8870680759730019,0.009411882431362756,43609188,5,"[0, 1, 0, 0, 0]",162.00236209233603
2,26,0.17205663372373292,0.8702888397728099,0.009485765824560077,43609188,5,"[0, 1, 0, 0, 1]",162.00236209233603
2,27,0.17198359285876,0.8600110983675617,0.00943456771527417,43609188,5,"[1, 1, 0, 0, 0]",162.00236209233603
2,28,0.1718675997048786,0.8619234579082911,0.009423392364173196,43609188,5,"[0, 0, 0, 0, 0]",162.00236209233603
2,29,0.17183989123806112,0.8513383922231449,0.009462135233101436,43609188,5,"[1, 0, 0, 1, 0]",162.00236209233603
3,0,0.20660576814380424,0.8559142497493585,0.00804773747967556,42531652,4,"[1, 1, 0, 1]",148.4194591800372
3,1,0.20596689865921142,0.8750660237870249,0.007984251060173846,42531652,4,"[0, 1, 0, 1]",148.4194591800372
3,2,0.20491618545134885,0.8728088437269751,0.008031350533245132,42531652,4,"[1, 1, 1, 0]",148.4194591800372
3,3,0.20415051694268874,0.8599999810607943,0.008083066699677148,42531652,4,"[0, 0, 1, 0]",148.4194591800372
3,4,0.2030216976883291,0.861280008361298,0.008041635886300354,42531652,4,"[1, 0, 0, 1]",148.4194591800372
3,5,0.20240276756275027,0.866589368038424,0.007998538729269058,42531652,4,"[0, 1, 0, 0]",148.4194591800372
3,6,0.2019932234825348,0.8817168227467898,0.00796131494094152,42531652,4,"[0, 0, 0, 0]",148.4194591800372
3,7,0.2017155649310837,0.8838439473054167,0.008084164176951163,42531652,4,"[1, 1, 0, 1]",148.4194591800372
3,8,0.2015952995221074,0.8558911610587062,0.00800687698321417,42531652,4,"[0, 0, 0, 0]",148.4194591800372
3,9,0.20138688728115742,0.8836855999231424,0.008015820682048798,42531652,4,"[1, 1, 0, 0]",148.4194591800372
3,10,0.20110238220545096,0.8757560347335773,0.007971559967030771,42531652,4,"[0, 1, 1, 0]",148.4194591800372
3,11,0.20038158203920925,0.871602475441337,0.00805798371345736,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,12,0.1996427510379612,0.8635136475376123,0.008050282548880204,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,13,0.19943208108514232,0.8650826180471362,0.008045666998834348,42531652,4,"[0, 1, 0, 0]",148.4194591800372
3,14,0.19941536707918586,0.8196762452217109,0.008094766038586386,42531652,4,"[1, 1, 0, 0]",148.4194591800372
3,15,0.19898228880711444,0.8799884932551136,0.008030892977141775,42531652,4,"[1, 1, 1, 1]",148.4194591800372
3,16,0.1986562023737318,0.8614731383162129,0.008024980138405226,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,17,0.19833973948925154,0.8821316286014237,0.008061970252543687,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,18,0.19821373060496625,0.8458085352521926,0.008075084024108945,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,19,0.1978562126823246,0.868282178294496,0.008054281642427668,42531652,4,"[1, 1, 0, 0]",148.4194591800372
3,20,0.19776442129195956,0.8637865427017398,0.008024857132695615,42531652,4,"[0, 0, 0, 0]",148.4194591800372
3,21,0.19724092492824388,0.8572791227071439,0.0080595901820343,42531652,4,"[0, 0, 0, 0]",148.4194591800372
3,22,0.19665755683070182,0.8723201002028325,0.008003475403529591,42531652,4,"[1, 1, 1, 1]",148.4194591800372
3,23,0.19614274219955533,0.8586519570997664,0.007980256739072501,42531652,4,"[0, 0, 0, 1]",148.4194591800372
3,24,0.19494612301488093,0.8750735368595582,0.008016571501968429,42531652,4,"[0, 0, 1, 0]",148.4194591800372
3,25,0.19458641075343475,0.8653858116495052,0.008041983736329712,42531652,4,"[1, 0, 0, 0]",148.4194591800372
3,26,0.19456718659891864,0.8625916215874576,0.008026522136176936,42531652,4,"[0, 0, 1, 0]",148.4194591800372
3,27,0.19444539908881248,0.8563513017417365,0.008019006005604751,42531652,4,"[0, 1, 0, 0]",148.4194591800372
3,28,0.19439760330811767,0.8899287009479717,0.008015727260732092,42531652,4,"[0, 1, 0, 1]",148.4194591800372
3,29,0.19349362775679319,0.878597575395192,0.008058529184316284,42531652,4,"[1, 1, 1, 1]",148.4194591800372
4,0,0.20878584078777415,0.8820257053726936,0.008053224069415593,42531652,4,"[0, 1, 0, 1]",142.33015379110972
4,1,0.20464446172267237,0.8567656156394289,0.007985932782874443,42531652,4,"[0, 1, 0, 0]",142.33015379110972
4,2,0.2042993121680458,0.8675141424182313,0.008044496349757537,42531652,4,"[0, 1, 0, 0]",142.33015379110972
4,3,0.20420498313563804,0.8695310080483037,0.008047271471470595,42531652,4,"[1, 0, 0, 0]",142.33015379110972
4,4,0.20394526843680563,0.8774926026208084,0.008049593183561228,42531652,4,"[1, 1, 0, 0]",142.33015379110972
4,5,0.2038055479739432,0.8698007134242535,0.00800609932327643,42531652,4,"[1, 1, 0, 0]",142.33015379110972
4,6,0.20337686307702005,0.8721549721702625,0.008019019388477319,42531652,4,"[1, 0, 1, 0]",142.33015379110972
4,7,0.20322295957241748,0.8750124764248007,0.008020091963699088,42531652,4,"[0, 1, 0, 1]",142.33015379110972
4,8,0.20267674162975055,0.8646408587998982,0.008035450925468467,42531652,4,"[1, 1, 0, 1]",142.33015379110972
4,9,0.20237211886744405,0.8714297532496716,0.008043951591243968,42531652,4,"[1, 1, 0, 0]",142.33015379110972
4,10,0.20198922155244203,0.8748020366778675,0.00800444291823078,42531652,4,"[1, 0, 0, 0]",142.33015379110972
4,11,0.20127422871178183,0.8609287054522214,0.008050259943585842,42531652,4,"[1, 1, 0, 0]",142.33015379110972
4,12,0.20123852747894289,0.882788522237039,0.00803145376429893,42531652,4,"[1, 1, 1, 0]",142.33015379110972
4,13,0.20101079520392257,0.8789872258815754,0.008052132114535197,42531652,4,"[1, 0, 1, 0]",142.33015379110972
4,14,0.20079270718156547,0.8661413259960283,0.008023288477910683,42531652,4,"[1, 1, 0, 1]",142.33015379110972
4,15,0.20078524428470546,0.8820629470211718,0.008056022426579148,42531652,4,"[1, 1, 1, 1]",142.33015379110972
4,16,0.2006912864765632,0.8798609758533947,0.008034775275154971,42531652,4,"[1, 1, 0, 1]",142.33015379110972
4,17,0.20061829007794674,0.8613061257480523,0.008010869893128984,42531652,4,"[1, 1, 0, 1]",142.33015379110972
4,18,0.2004999716781218,0.8249947294423875,0.00803744946734514,42531652,4,"[0, 1, 0, 0]",142.33015379110972
4,19,0.1989154008359007,0.8662105105650758,0.008049028048641048,42531652,4,"[1, 1, 0, 1]",142.33015379110972
4,20,0.1985763961545244,0.8777914889182586,0.008035281914519146,42531652,4,"[1, 1, 0, 1]",142.33015379110972
4,21,0.19820112024442643,0.8686730556650928,0.007969325607293286,42531652,4,"[0, 1, 1, 0]",142.33015379110972
4,22,0.19788359505804964,0.8329970053067972,0.007995155838318169,42531652,4,"[1, 1, 1, 1]",142.33015379110972
4,23,0.1978088853755018,0.8851424521878659,0.008038377301883884,42531652,4,"[1, 0, 1, 0]",142.33015379110972
4,24,0.19723091637774315,0.8321152672543015,0.008038878113613463,42531652,4,"[1, 1, 0, 0]",142.33015379110972
4,25,0.19681613812758952,0.8636047266791763,0.008036934589385055,42531652,4,"[0, 0, 0, 0]",142.33015379110972
4,26,0.1966872836149453,0.8622338803047473,0.007946856224327349,42531652,4,"[0, 1, 0, 0]",142.33015379110972
4,27,0.19658956120512278,0.8717388626285674,0.008010148411034606,42531652,4,"[1, 0, 0, 0]",142.33015379110972
4,28,0.1962546792180542,0.8390279322860108,0.007974922312540001,42531652,4,"[0, 1, 0, 1]",142.33015379110972
4,29,0.19622482537002334,0.8801894100886247,0.008030658288160339,42531652,4,"[1, 1, 0, 1]",142.33015379110972
5,0,0.20778821766738162,0.8730425639597071,0.007969524232903496,42531652,4,"[1, 0, 1, 1]",139.75716137488683
5,1,0.20689520638388273,0.8682516672751314,0.00805751489533577,42531652,4,"[1, 1, 0, 1]",139.75716137488683
5,2,0.20624127238824422,0.8594715395551424,0.008068117115297355,42531652,4,"[1, 1, 1, 1]",139.75716137488683
5,3,0.20607878163212864,0.8682856558005315,0.00804966415837407,42531652,4,"[1, 0, 1, 0]",139.75716137488683
5,4,0.20571894537647237,0.8577945478268691,0.008045312626985834,42531652,4,"[1, 0, 0, 1]",139.75716137488683
5,5,0.20536864367384988,0.8895460707796015,0.007952497716411017,42531652,4,"[1, 1, 1, 0]",139.75716137488683
5,6,0.20448624907721125,0.8732650886803933,0.008015627341228538,42531652,4,"[1, 0, 1, 0]",139.75716137488683
5,7,0.20444709579222334,0.8642406206951214,0.008040886828675866,42531652,4,"[1, 1, 0, 1]",139.75716137488683
